     2    0.15672E+04    0.83091E-01    0.54017E+01
     3    0.14501E+04    0.12967E+00    0.65035E+01
     4    0.13420E+04    0.14028E+00    0.65146E+01
     5    0.12581E+04    0.12003E+00    0.59166E+01
     6    0.11962E+04    0.85645E-01    0.50560E+01
     7    0.11518E+04    0.52765E-01    0.41412E+01
     8    0.11202E+04    0.29664E-01    0.32989E+01
     9    0.10984E+04    0.17213E-01    0.25969E+01
    10    0.10843E+04    0.12139E-01    0.20605E+01
    11    0.10755E+04    0.10463E-01    0.16925E+01
    12    0.10718E+04    0.94748E-02    0.14809E+01
    13    0.10714E+04    0.85237E-02    0.13945E+01
    14    0.10727E+04    0.75257E-02    0.13982E+01
    15    0.10756E+04    0.68051E-02    0.14579E+01
    16    0.10808E+04    0.66673E-02    0.15429E+01
    17    0.10885E+04    0.69360E-02    0.16352E+01
    18    0.10989E+04    0.73546E-02    0.17221E+01
    19    0.11107E+04    0.78283E-02    0.17990E+01
    20    0.11224E+04    0.83351E-02    0.18641E+01
    21    0.11345E+04    0.89825E-02    0.19185E+01
    22    0.11473E+04    0.98954E-02    0.19651E+01
    23    0.11609E+04    0.11140E-01    0.20104E+01
    24    0.11749E+04    0.12744E-01    0.20605E+01
    25    0.11893E+04    0.14656E-01    0.21159E+01
    26    0.12042E+04    0.16812E-01    0.21758E+01
    27    0.12197E+04    0.19215E-01    0.22378E+01
    28    0.12358E+04    0.21869E-01    0.22989E+01
    29    0.12522E+04    0.24746E-01    0.23548E+01
    30    0.12690E+04    0.27819E-01    0.24010E+01
    31    0.12860E+04    0.31102E-01    0.24344E+01
    32    0.13034E+04    0.34618E-01    0.24530E+01
    33    0.13213E+04    0.38374E-01    0.24590E+01
    34    0.13395E+04    0.42377E-01    0.24539E+01
    35    0.13580E+04    0.46628E-01    0.24349E+01
    36    0.13767E+04    0.51139E-01    0.23990E+01
    37    0.13956E+04    0.55953E-01    0.23493E+01
    38    0.14151E+04    0.61111E-01    0.22894E+01
    39    0.14349E+04    0.66603E-01    0.22193E+01
    40    0.14550E+04    0.72404E-01    0.21383E+01
    41    0.14754E+04    0.78496E-01    0.20455E+01
    42    0.14960E+04    0.84888E-01    0.19402E+01
    43    0.15169E+04    0.91598E-01    0.18216E+01
    44    0.15380E+04    0.98640E-01    0.16889E+01
    45    0.15594E+04    0.10603E+00    0.15414E+01
    46    0.15810E+04    0.11378E+00    0.13783E+01
    47    0.16030E+04    0.12189E+00    0.11993E+01
    48    0.16252E+04    0.13033E+00    0.10042E+01
    49    0.16477E+04    0.13910E+00    0.79290E+00
    50    0.16705E+04    0.14818E+00    0.56508E+00
    51    0.16936E+04    0.15757E+00    0.32070E+00
    52    0.17170E+04    0.16728E+00    0.60272E-01
    53    0.17407E+04    0.17731E+00   -0.21555E+00
    54    0.17647E+04    0.18769E+00   -0.50612E+00
    55    0.17889E+04    0.19842E+00   -0.81077E+00
    56    0.18135E+04    0.20952E+00   -0.11291E+01
    57    0.18382E+04    0.22099E+00   -0.14620E+01
    58    0.18633E+04    0.23279E+00   -0.18102E+01
    59    0.18886E+04    0.24493E+00   -0.21750E+01
    60    0.19142E+04    0.25739E+00   -0.25573E+01
    61    0.19400E+04    0.27015E+00   -0.29578E+01
    62    0.19661E+04    0.28321E+00   -0.33760E+01
    63    0.19924E+04    0.29658E+00   -0.38108E+01
    64    0.20191E+04    0.31024E+00   -0.42616E+01
    65    0.20461E+04    0.32419E+00   -0.47272E+01
    66    0.20733E+04    0.33843E+00   -0.52071E+01
    67    0.21009E+04    0.35296E+00   -0.57010E+01
    68    0.21289E+04    0.36776E+00   -0.62090E+01
    69    0.21571E+04    0.38282E+00   -0.67308E+01
    70    0.21857E+04    0.39814E+00   -0.72666E+01
    71    0.22146E+04    0.41370E+00   -0.78163E+01
    72    0.22438E+04    0.42950E+00   -0.83797E+01
    73    0.22733E+04    0.44552E+00   -0.89567E+01
    74    0.23031E+04    0.46174E+00   -0.95471E+01
    75    0.23332E+04    0.47816E+00   -0.10151E+02
    76    0.23635E+04    0.49477E+00   -0.10767E+02
    77    0.23941E+04    0.51154E+00   -0.11396E+02
    78    0.24249E+04    0.52848E+00   -0.12037E+02
    79    0.24560E+04    0.54556E+00   -0.12689E+02
    80    0.24874E+04    0.56277E+00   -0.13352E+02
    81    0.25191E+04    0.58010E+00   -0.14024E+02
    82    0.25511E+04    0.59755E+00   -0.14706E+02
    83    0.25833E+04    0.61508E+00   -0.15397E+02
    84    0.26159E+04    0.63269E+00   -0.16097E+02
    85    0.26488E+04    0.65036E+00   -0.16806E+02
    86    0.26820E+04    0.66809E+00   -0.17523E+02
    87    0.27155E+04    0.68584E+00   -0.18248E+02
    88    0.27493E+04    0.70360E+00   -0.18980E+02
    89    0.27834E+04    0.72137E+00   -0.19719E+02
    90    0.28178E+04    0.73911E+00   -0.20465E+02
    91    0.28524E+04    0.75682E+00   -0.21216E+02
    92    0.28872E+04    0.77448E+00   -0.21972E+02
    93    0.29223E+04    0.79207E+00   -0.22732E+02
    94    0.29576E+04    0.80957E+00   -0.23497E+02
    95    0.29932E+04    0.82698E+00   -0.24265E+02
    96    0.30289E+04    0.84426E+00   -0.25035E+02
    97    0.30649E+04    0.86141E+00   -0.25808E+02
    98    0.31011E+04    0.87840E+00   -0.26582E+02
    99    0.31376E+04    0.89523E+00   -0.27356E+02
   100    0.31742E+04    0.91187E+00   -0.28131E+02
   101    0.32111E+04    0.92831E+00   -0.28906E+02
   102    0.32482E+04    0.94453E+00   -0.29680E+02
