  0.354177E-01  0.182742E+06  0.150006E+06  0.615820E+03  0.000000E+00  0.102489E+05  0.174726E+06
  0.391350E-01  0.167521E+06  0.134961E+06  0.397018E+03  0.000000E+00  0.801567E+04  0.159782E+06
  0.432425E-01  0.153137E+06  0.122180E+06  0.000000E+00  0.000000E+00  0.624780E+04  0.145871E+06
  0.475668E-01  0.140532E+06  0.112493E+06  0.000000E+00  0.000000E+00  0.496540E+04  0.133902E+06
  0.518910E-01  0.130172E+06  0.105801E+06  0.000000E+00  0.000000E+00  0.401474E+04  0.124248E+06
  0.562153E-01  0.121536E+06  0.101039E+06  0.000000E+00  0.000000E+00  0.328312E+04  0.116318E+06
  0.605395E-01  0.114148E+06  0.972327E+05  0.000000E+00  0.000000E+00  0.273560E+04  0.109574E+06
  0.648638E-01  0.107626E+06  0.936300E+05  0.000000E+00  0.000000E+00  0.229413E+04  0.103586E+06
  0.691880E-01  0.101670E+06  0.897163E+05  0.000000E+00  0.000000E+00  0.193858E+04  0.980304E+05
  0.735123E-01  0.960743E+05  0.852389E+05  0.000000E+00  0.000000E+00  0.164545E+04  0.926974E+05
  0.778365E-01  0.906577E+05  0.801208E+05  0.000000E+00  0.000000E+00  0.142042E+04  0.874240E+05
  0.821608E-01  0.854091E+05  0.745646E+05  0.000000E+00  0.000000E+00  0.121227E+04  0.822293E+05
  0.864850E-01  0.803737E+05  0.688886E+05  0.000000E+00  0.000000E+00  0.104384E+04  0.771968E+05
  0.908093E-01  0.756253E+05  0.634458E+05  0.000000E+00  0.000000E+00  0.899217E+03  0.724384E+05
  0.972170E-01  0.692596E+05  0.564427E+05  0.000000E+00  0.000000E+00  0.729257E+03  0.661019E+05
  0.103625E+00  0.638481E+05  0.512432E+05  0.000000E+00  0.000000E+00  0.595159E+03  0.608229E+05
  0.110032E+00  0.594637E+05  0.479550E+05  0.000000E+00  0.000000E+00  0.492664E+03  0.566780E+05
  0.116440E+00  0.559639E+05  0.461196E+05  0.000000E+00  0.000000E+00  0.422024E+03  0.534822E+05
  0.122848E+00  0.530297E+05  0.449342E+05  0.000000E+00  0.000000E+00  0.361540E+03  0.508533E+05
  0.129256E+00  0.503498E+05  0.436440E+05  0.000000E+00  0.000000E+00  0.401511E+03  0.484245E+05
  0.135663E+00  0.477493E+05  0.418217E+05  0.000000E+00  0.000000E+00  0.351395E+03  0.459845E+05
  0.142071E+00  0.451269E+05  0.393589E+05  0.000000E+00  0.000000E+00  0.303994E+03  0.434348E+05
  0.148479E+00  0.424913E+05  0.364608E+05  0.000000E+00  0.000000E+00  0.264885E+03  0.408121E+05
  0.154887E+00  0.399491E+05  0.335297E+05  0.000000E+00  0.000000E+00  0.229338E+03  0.382629E+05
  0.161294E+00  0.376318E+05  0.309727E+05  0.000000E+00  0.000000E+00  0.199510E+03  0.359558E+05
  0.167702E+00  0.356182E+05  0.290335E+05  0.000000E+00  0.000000E+00  0.176002E+03  0.339914E+05
  0.174110E+00  0.339182E+05  0.277394E+05  0.000000E+00  0.000000E+00  0.156377E+03  0.323818E+05
  0.180518E+00  0.324876E+05  0.269397E+05  0.000000E+00  0.000000E+00  0.140580E+03  0.310688E+05
  0.186925E+00  0.312436E+05  0.263796E+05  0.000000E+00  0.000000E+00  0.127185E+03  0.299462E+05
  0.193333E+00  0.300859E+05  0.257939E+05  0.000000E+00  0.000000E+00  0.114946E+03  0.288923E+05
  0.199741E+00  0.289339E+05  0.249991E+05  0.000000E+00  0.000000E+00  0.104321E+03  0.278135E+05
  0.206149E+00  0.277525E+05  0.239436E+05  0.000000E+00  0.000000E+00  0.942798E+02  0.266728E+05
  0.212556E+00  0.265535E+05  0.226995E+05  0.000000E+00  0.000000E+00  0.853196E+02  0.254903E+05
  0.218964E+00  0.253786E+05  0.214122E+05  0.000000E+00  0.000000E+00  0.765523E+02  0.243220E+05
  0.225372E+00  0.242769E+05  0.202342E+05  0.000000E+00  0.000000E+00  0.694521E+02  0.232306E+05
  0.231780E+00  0.232834E+05  0.192702E+05  0.000000E+00  0.000000E+00  0.629853E+02  0.222605E+05
  0.238187E+00  0.224102E+05  0.185510E+05  0.000000E+00  0.000000E+00  0.576439E+02  0.214261E+05
  0.244595E+00  0.216466E+05  0.180367E+05  0.000000E+00  0.000000E+00  0.530396E+02  0.207128E+05
  0.251003E+00  0.209632E+05  0.176395E+05  0.000000E+00  0.000000E+00  0.489237E+02  0.200834E+05
  0.257410E+00  0.203216E+05  0.172588E+05  0.000000E+00  0.000000E+00  0.452915E+02  0.194914E+05
  0.263818E+00  0.196914E+05  0.168191E+05  0.000000E+00  0.000000E+00  0.419371E+02  0.189005E+05
  0.270226E+00  0.190583E+05  0.162906E+05  0.000000E+00  0.000000E+00  0.387729E+02  0.182946E+05
  0.276634E+00  0.184215E+05  0.156864E+05  0.000000E+00  0.000000E+00  0.358229E+02  0.176747E+05
  0.283041E+00  0.177910E+05  0.150499E+05  0.000000E+00  0.000000E+00  0.330399E+02  0.170555E+05
  0.289449E+00  0.171851E+05  0.144380E+05  0.000000E+00  0.000000E+00  0.305049E+02  0.164605E+05
  0.295857E+00  0.166214E+05  0.138984E+05  0.000000E+00  0.000000E+00  0.282510E+02  0.159111E+05
  0.302265E+00  0.161071E+05  0.134516E+05  0.000000E+00  0.000000E+00  0.263066E+02  0.154164E+05
  0.308672E+00  0.156396E+05  0.130904E+05  0.000000E+00  0.000000E+00  0.246049E+02  0.149731E+05
  0.315080E+00  0.152100E+05  0.127883E+05  0.000000E+00  0.000000E+00  0.229125E+02  0.145700E+05
  0.321488E+00  0.148061E+05  0.125105E+05  0.000000E+00  0.000000E+00  0.215966E+02  0.141919E+05
  0.327896E+00  0.144156E+05  0.122255E+05  0.000000E+00  0.000000E+00  0.201685E+02  0.138239E+05
  0.334303E+00  0.140301E+05  0.119154E+05  0.000000E+00  0.000000E+00  0.189599E+02  0.134567E+05
  0.340711E+00  0.136475E+05  0.115787E+05  0.000000E+00  0.000000E+00  0.177471E+02  0.130880E+05
  0.347119E+00  0.132699E+05  0.112272E+05  0.000000E+00  0.000000E+00  0.165811E+02  0.127215E+05
  0.353527E+00  0.129032E+05  0.108799E+05  0.000000E+00  0.000000E+00  0.155571E+02  0.123646E+05
  0.359934E+00  0.125530E+05  0.105550E+05  0.000000E+00  0.000000E+00  0.146289E+02  0.120248E+05
  0.366342E+00  0.122234E+05  0.102638E+05  0.000000E+00  0.000000E+00  0.137745E+02  0.117071E+05
  0.372750E+00  0.119154E+05  0.100086E+05  0.000000E+00  0.000000E+00  0.130256E+02  0.114125E+05
